source,original_id,image_ref,description,tech_id,has_image,Anmerkung
coinarchives,1568359,https://media.coinarchives.com/26d28caf969837e6da0eb7760e6d9327/img/kunker/e56/image00111.jpg,"CELTIC COINS GERMANIA VINDELIKER. KleinsilbermÃ¼nze, Typ Manching 2, 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1598158,https://media.coinarchives.com/fab78aefba54d401ecf4c7e609f543f4/img/hirsch/355/image01512.jpg,"Gerhard Hirsch Nachfolger - Auction 355, Lot 1512",vind_manching,True,
coinarchives,1609589,https://media.coinarchives.com/79119390c54cd086b80153162917b0b0/img/gorny/270/image02008.jpg,"KELTEN DEUTSCHLAND. VINDELIKER. Typ Manching 2. 1/4 Quinar (0.47g). Vs.: Kopf mit gescheitelter Kalotte u. Scheitelpunkt n. l. Rs.: Pferd n. l., darÃ¼ber fÃ¼nf Punkte, darunter Winkelspitz. Kellner 688",vind_manching,True,
coinarchives,1626094,https://media.coinarchives.com/a406f3fadaddbb1c86971d320133163a/img/muenzzentrum/190/image00066.jpg,"GERMANIEN. VINDELIKER in Bayern. ""1/4 Quinar"" 0,44g, Oppidum ""Manching"", Typ 2. Kleinerer Kopf mit gescheitelter Haarkalotte n.l. / Pferd lÃ¤uft n.l.",vind_manching,True,
coinarchives,1626095,https://media.coinarchives.com/9c251ed21b4be21b39e976490d1c71fa/img/muenzzentrum/190/image00067.jpg,"GERMANIEN. VINDELIKER in Bayern. ""1/4 Quinar"" 0,36g, Oppidum ""Manching"". Kopf, mit ""Scheitel"", n.l. / Pferd n.l.",vind_manching,True,
coinarchives,1666394,https://media.coinarchives.com/747d1d1e43f2793910b4a478e4d20713/img/kunker/e60/image06030.jpg,"GERMANIA VINDELIKER. KleinsilbermÃ¼nze, Typ Manching 2, 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1699320,https://media.coinarchives.com/b66554f086fd1e236d31aa8c3850a808/img/kunker/e61/image00002.jpg,"CELTIC COINS GERMANIA VINDELIKER. KleinsilbermÃ¼nze, Typ Manching 2, 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1713800,https://media.coinarchives.com/6bab0bf960951c2679f6f0e9fe5cafed/img/auctionesgmbh/068/image00017.jpg,"Celtic Germany, Vindelici. AR fraction (""Kleinsilber"") (10-11 mm, 0.43 g), 150-50 BC. ""Manching M 2"" Type. Obv. Celticized head to left. Rev. Horse prancing left",vind_manching,True,
coinarchives,1713801,https://media.coinarchives.com/49c615a07ace4107a3a7b9ca0a0d8ca8/img/auctionesgmbh/068/image00018.jpg,"Celtic Germany, Vindelici. AR fraction (""Kleinsilber"") (8-9 mm, 0.45 g), 150-50 BC. ""Manching M 2"" Type. Obv. Celticized head to left. Rev. Horse prancing left",vind_manching,True,
coinarchives,1864830,https://media.coinarchives.com/8cf7df3b7c4f2ca6f1554be4db34e5ea/img/kunker/e67/image00038.jpg,"CELTIC COINS GERMANIA VINDELIKER. KleinsilbermÃ¼nze, Typ Manching 2, 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1971575,https://media.coinarchives.com/31fee1a0ccebb6fd0dea33197a3d1176/img/gorny/284/image00071.jpg,"KELTEN DEUTSCHLAND. VINDELIKER. Typ Manching 2. Kleinsilber Ã¸ 10mm (0,48g). Nach 100 v. Chr. Vs.: Kopf mit gescheitelten Haaren mit Scheitelpunkt, spitzer Nase u. Lippenpunkten n. l., darunter Torques. Rs.: Springendes Pferd n. l., darunter Sporn. Kellner 95 ff.",vind_manching,True,
coinarchives,1978247,https://media.coinarchives.com/9233bc7cc88880fd191532eb4368a1e3/img/kunker/366/image06398.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar (Typ Manching 2), 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1978248,https://media.coinarchives.com/25510c4aad090bf905bac53c26c95a83/img/kunker/366/image06399.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar (Typ Manching 2), 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1978249,https://media.coinarchives.com/88dfee02a9e2906f2466f51221ca79e5/img/kunker/366/image06400.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar (Typ Manching 2), 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,1978250,https://media.coinarchives.com/fa462a4a6add0fbd63aca25b3f836fc6/img/kunker/366/image06401.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar (Typ Manching 2), 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,2043299,https://media.coinarchives.com/02549b681e4f55d7136dbbd329ebed57/img/naumann/116/image00018.jpg,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 116, Lot 18",vind_manching,True,
coinarchives,2125633,https://media.coinarchives.com/17e7a489614896029ba6a52fd5ac3354/img/leu_winterthur/e24/image00804.jpg,"Leu Numismatik AG - Web Auction 24, Lot 804",vind_manching,True,
coinarchives,2233926,https://media.coinarchives.com/d125b6f80fe90061bd84140f16854d22/img/kunker/e78/image05016.jpg,"CELTIC COINS GERMANIA VINDELIKER. AR-1/4 Quinar (Typ Manching 2), 1. Jahrhundert v. Chr.",vind_manching,True,
coinarchives,2304195,https://media.coinarchives.com/33682667e92a47e08bf484d0401673e1/img/leu_winterthur/e28/image00405.jpg,"Leu Numismatik AG - Web Auction 28, Lot 405",vind_manching,True,
coinarchives,2464631,https://media.coinarchives.com/16bae8a4f8bdc8c79535cc61828ab776/img/mgm/001/image00003.jpg,"Münzgalerie München - Auction 1, Lot 3",vind_manching,True,
coinarchives,2464632,https://media.coinarchives.com/ba2a3b963742905e7b124bfdcbb60c80/img/mgm/001/image00004.jpg,"Münzgalerie München - Auction 1, Lot 4",vind_manching,True,
coinarchives,2473085,https://media.coinarchives.com/85fb433259e0b27565580e73c5b2d290/img/gorny/308/image03001.jpg,"Gorny & Mosch Giessener Münzhandlung - Online Auction 308, Lot 3001",vind_manching,True,
coinarchives,15290,https://media.coinarchives.com/fdf938e262411b777027229589b4e1f5/img/gorny/108/image01006.jpg,"KELTEN DEUTSCHLAND No.: 1006 Schätzpreis-Estimation: DM 200,- Vindeliker Kleinsilber, (0,38 g.), nach 100 v.Chr. Typ Manching 1 Vs.: Kopf mit Stachelhaaren und spitzer Nase in Perlkreis Rs.: Nach links springendes Pferd, darueber drei Punkte, darunter Sporn. Kellner 962. Slg. Lanz - ",vind_manching,True,
coinarchives,55336,https://media.coinarchives.com/e7c7beea51537e353d900e07f6803a46/img/leu/083/image00489.jpg,"Leu Numismatik AG (1992-2005) - Auction 83, Lot 489",vind_manching,True,
coinarchives,321887,https://media.coinarchives.com/cb90dee0101b8f7c1924f3bad2141a43/img/gorny/181/image01017.jpg,"KELTEN DEUTSCHLAND Typ Manching I Kleinsilber (0,37g) nach 100 v.Chr. Vs.: Kopf mit spitzen Haaren und spitzer Nase n. l. Rs.: Nach links springendes Pferd, darunter Sporn, darueber Punkte. Kellner 322. Schöne dunkle Tönung, vz Estimate: 150 EUR...",vind_manching,True,
coinarchives,1239539,https://media.coinarchives.com/fdea9c82d033b8f8205369dd78f29afb/img/muenzzentrum/168/image00039.jpg,"GERMANIEN VINDELIKER in Bayern 1/4 Quinar 0,41g, Oppidum ""Manching"", Typ 1. Kopf ohne Scheitellinie n.l. / Pferd läuft n.l. [oben 4- Punkt] unten Winkelspitz. Kellner 321-326. Ziegaus 390. vz- Estimate: 110 EUR...",vind_manching,True,
coinarchives,1244366,https://media.coinarchives.com/fa9fd99dcf98ab0bf24757e4c7befdb1/img/muenzzentrum/182/image00009.jpg,"GERMANIEN VINDELIKER in Bayern ""1/4 Quinar"" 0,41g, Oppidum ""Manching"". Kopf m. 8- strähn. Schopf m. Scheitelpunkt n.l. / Pferd läuft n.l. oben 5-Punkt unten Winkelspitz. Kellner 964var. (Typ 1). Ziegaus 389 var. Rd.-Schrf., ss/vz Estimate: 90 EUR...",vind_manching,True,
biddr,manual_101,https://media.biddr.com/media/img/auction_lots/2471/2742049_1649756762.l.jpg,AR Kleinsilber Typ Manching M 2a 0.40g (Kellner 706 Lot 507),vind_manching,True,
search_angela,manual_366,https://img.ma-shops.de/diller/pic/240223013bz.jpg,Dühren Quinar f. sehr schön/vorzüglich | MA-Shops,vind_manching_duehren,True,
search_angela,manual_367,https://www.ma-shops.de/diller/item.php?id=181121019,Kleinsilber der Vindeliker Typ Kleinsilber mit Kreuz. sehr schön/vorzüglich | MA-Shops,vind_manching_duehren,True,
search_angela,manual_368,https://www.ebay.de/itm/146243773474?var=0_ul%5Bde%5D&var=0&mkevt=1&mkcid=1&mkrid=707-53477-19255-0&campid=5339123024&toolid=20006&customid=695bb2a9f9a4137cefb6dbcf6cc402ef&gclid=695bb2a9f9a4137cefb6dbcf6cc402ef&msclkid=695bb2a9f9a4137cefb6dbcf6cc402ef&utm_source=bing&utm_medium=cpc&utm_campaign=ms-ebay-202509-microsoft-DE-ebay-A-T0-catchall-NEW&utm_term=4574930470705756&utm_content=Ad%20group%20%231,"Kelten Vindeliker Kleinsilber 150-50 10 mm/ 0,5 g Original Münze #LTI248 | eBay.de",vind_manching_duehren,True,
search_angela,manual_369,https://www.ebay.de/itm/198020580364?_trkparms=itmf%3D0%26aid%3D1110006%26rkt%3D5%26algo%3DHOMESPLICE.SIM%26asc%3D20200818143230%26mech%3D1%26algv%3DDefaultOrganicWebV9BertRefreshRankerWithCassiniEmbRecall%26pmt%3D0%26amclksrc%3DITM%26sd%3D146243790177%26sid%3DAQAKAAAAEEa5MFmeXvv0e%2F7NNVvfIlg%3D%26itm%3D198020580364%26noa%3D1%26ao%3D1%26rk%3D3%26pid%3D101224%26b%3D1%26mehot%3Dnone%26lsid%3D77%26meid%3Dc393771cff0e4a36a6d3e6700a67385c%26pg%3D2332490&_trksid=p2332490.c101224.m-1,"Kelten, Süddeutschland, Kleinsilber, Typ Dühren, sehr selten, 1.88 g | eBay.de",vind_manching_duehren,True,
occ,4770,,Dühren,vind_manching_duehren,False,
occ,4777,,Dühren,vind_manching_duehren,False,
occ,4784,,Dühren,vind_manching_duehren,False,
occ,4785,,Dühren,vind_manching_duehren,False,
occ,4786,,Spätere süddeutsche Kreuzmünze,vind_manching_duehren,False,
occ,4789,,Dühren,vind_manching_duehren,False,
occ,4825,,Dühren var.,vind_manching_duehren,False,
occ,4826,,Dühren var.,vind_manching_duehren,False,
occ,4832,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5065,,Dühren,vind_manching_duehren,False,
occ,5067,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5114,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5351,,Dühren,vind_manching_duehren,False,
occ,5360,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5381,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5399,,Dühren,vind_manching_duehren,False,
occ,5403,,Dühren,vind_manching_duehren,False,
occ,5409,,Kreuzmünze mit Ringel,vind_manching_duehren,False,
occ,5411,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5457,,Dühren,vind_manching_duehren,False,
occ,5471,,Dühren,vind_manching_duehren,False,
occ,5499,,Dühren var.,vind_manching_duehren,False,
occ,5509,,Dühren,vind_manching_duehren,False,
occ,5532,,Small silver uncertain type,vind_manching_duehren,False,
occ,5533,,Small silver uncertain type,vind_manching_duehren,False,
occ,5534,,Dühren,vind_manching_duehren,False,
occ,5535,,Dühren,vind_manching_duehren,False,
occ,5537,,Small silver uncertain type,vind_manching_duehren,False,
occ,5538,,Small silver uncertain type,vind_manching_duehren,False,
occ,5541,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5542,,Kreuzmünze mit Ringel,vind_manching_duehren,False,
occ,5546,,Small silver uncertain type,vind_manching_duehren,False,
occ,5551,,Small silver uncertain type,vind_manching_duehren,False,
occ,5552,,Small silver uncertain type,vind_manching_duehren,False,
occ,5553,,Small silver uncertain type,vind_manching_duehren,False,
occ,5554,,Small silver uncertain type,vind_manching_duehren,False,
occ,5555,,Small silver uncertain type,vind_manching_duehren,False,
occ,5556,,Small silver uncertain type,vind_manching_duehren,False,
occ,5557,,Small silver uncertain type,vind_manching_duehren,False,
occ,5558,,Small silver uncertain type,vind_manching_duehren,False,
occ,5559,,Small silver uncertain type,vind_manching_duehren,False,
occ,5560,,Small silver uncertain type,vind_manching_duehren,False,
occ,5561,,Small silver uncertain type,vind_manching_duehren,False,
occ,5583,,Small silver uncertain type,vind_manching_duehren,False,
occ,5591,,Small silver uncertain type,vind_manching_duehren,False,
occ,5592,,Small silver uncertain type,vind_manching_duehren,False,
occ,5593,,Small silver uncertain type,vind_manching_duehren,False,
occ,5607,,Kreuzmünze Kopf nach l.,vind_manching_duehren,False,
occ,5608,,Small silver uncertain type,vind_manching_duehren,False,
occ,5624,,Small silver uncertain type,vind_manching_duehren,False,
occ,5641,,Small silver uncertain type,vind_manching_duehren,False,
occ,5643,,Spätere süddeutsche Kreuzmünze,vind_manching_duehren,False,
occ,5645,,Small silver uncertain type,vind_manching_duehren,False,
occ,5647,,Small silver uncertain type,vind_manching_duehren,False,
occ,5649,,Small silver uncertain type,vind_manching_duehren,False,
occ,5651,,Kreuzmünze mit Ringel,vind_manching_duehren,False,
occ,5652,,Small silver uncertain type,vind_manching_duehren,False,
occ,5663,,Kreuzmünze mit Ringel,vind_manching_duehren,False,
occ,5681,,Dühren var.,vind_manching_duehren,False,
numismatik_cafe,NumCafe-18,NumCafe-18.jpg,Süddeutsche Kreuzmünze,vind_manching_duehren,False,
numismatik_cafe,NumCafe-19,NumCafe-19.jpg,Süddeutsche Kreuzmünze,vind_manching_duehren,False,
numismatik_cafe,NumCafe-38,NumCafe-38.jpg,Kleinsilber Typ mit Kreuz,vind_manching_duehren,False,
NumisBids,manual_086,https://media.numisbids.com/sales/hosted/gruen/076/image00031.jpg,AR Kleinsilber Typ Dühren (großes Ohr) 0.43g (Lot 31),vind_manching_duehren,True,
coinarchives,2427684,https://media.coinarchives.com/7b77775583fa8a8e83227af025eb9c22/img/hirsch/392/image02016.jpg,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2016 ***",vind_manching_duehren,True,
coinarchives,193276,https://media.coinarchives.com/b1d8843acfa111fb5503227b678b7639/img/kunker/133/image07852.jpg,"Fritz Rudolf Künker GmbH & Co. KG - Auction 133, Lot 7852",vind_manching_duehren,True,
coinarchives,378598,https://media.coinarchives.com/45e3281498d8438ebcb798b4fe99cc75/img/gorny/191/image01021.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Typ Duehren Kleinsilber (0,46 g.), Vs.: Kopf n. r. mit Punktauge und Haar aus Reihen kleiner Halbkreise. Rs.: Kreuz, in den Winkeln zweimal ein V, eine Kugel und ein Ringel. Castelin (SNR 49) Typ 2. ss Estimate: EUR 200 ...",vind_manching_duehren,True,
coinarchives,586055,https://media.coinarchives.com/900b1924d929b08d6b7b8b0df6ad5f61/img/hirsch/289/image00014.jpg,"KELTEN, SÃœDDEUTSCHLAND Kleine Silbermuenze. Kleinsilber zu Kreuzmuenzen vom Typ Duehren. Kopf r. Rs: Kreuz, in den Winkeln 2 Kreise und 2 Winkel. Kellner, Manching 1012. 0.48g, ss Estimate: 150 EUR...",vind_manching_duehren,True,
coinarchives,615179,https://media.coinarchives.com/9925af27dd040eb1e2ecbe173bdb4fcc/img/pecunem/010/image00010.jpg,"CENTRAL EUROPE. Vindelici. 1/4 Quinar (2nd-1st centuries BC). ""Duehren"" type. Obv: Head right. Rev: Cross with circles and corners in angles. Flesche 360 f. Condition: Very fine. Weight: 0.5 g. Diameter: 9 mm. Estimate: 70 EUR...",vind_manching_duehren,True,
coinarchives,615180,https://media.coinarchives.com/c44af97227e4a07f506dc84aebc17e69/img/pecunem/010/image00011.jpg,"CENTRAL EUROPE. Vindelici. 1/4 Quinar (2nd-1st centuries BC). ""Duehren"" type. Obv: Head left. Rev: Cross with dots within circles and corners in angles. Flesche 358 f. Condition: Very fine. Weight: 0.3 g. Diameter: 8 mm. Estimate: 80 EUR...",vind_manching_duehren,True,
coinarchives,913070,https://media.coinarchives.com/8b37b3fb7871d9a77a068f2467c1187e/img/lanz/162/image00005.jpg,"KELTISCHE MÃœNZEN GERMANIEN VINDELIKER 1/4 Quinar, Typ Duehren. Naturalistischer Kopf mit Punktlippen, spitzer Nase und kräftigen Haarsträhnen links. Rs: Kreuz, in den Winkeln alternierend drei Kreise und Winkel mit Endkugeln. Vgl.Lanz -",vind_manching_duehren,True,
coinarchives,1245128,https://media.coinarchives.com/d617852e5d0f8872cac0ca7542c03ca5/img/muenzzentrum/183/image00105.jpg,"GERMANIEN SÃœDDEUTSCHLAND ""1/4 Quinar"" 0,56g. Kopf n.l. mit Winkelnase / Kreuz, in den Winkeln gegenständig 3 Ringel und rechter Winkel, Typ Duehren var. Kellner 1013. R s-ss Estimate: 50 EUR...",vind_manching_duehren,True,
coinarchives,1523602,https://media.coinarchives.com/e2dfae67ee4225aa5e5870cb853ea4d0/img/hirsch/352/image02016.jpg,"KELTEN, SÃœDDEUTSCHLAND Kleinsilbermuenze mit Kreuz. Stilisierter Kopf r. mit Punktauge und Strichlippen. Rs: Viergeteiltes Feld, in den Quadranten je 2 V-Ornamente und 2 Kreisornamente. Kellner, Manching 783 f. var. 0.46g, Schöne Tönung. ss-vz Seit 15-20 Jahren in Sueddeutscher Sammlung. Estimate: 175 EUR...",vind_manching_duehren,True,
coinarchives,1649468,https://media.coinarchives.com/6e50b491da78024a18f51b1376973079/img/leu_winterthur/e12/image00025.jpg,"CELTIC, Central Europe. Vindelici. Early 1st century BC. 1/4 Quinar (Silver, 9 mm, 0.46 g), 'Kreuzquinar - DÃ¼hren' type. Male head with curly hair to right. Rev. Cross with Î› in two quarters and three annulets in the others",vind_manching_duehren,True,
coinarchives,1649482,https://media.coinarchives.com/5a6d2cd91361bb566a4fd0ce3ef94167/img/leu_winterthur/e12/image00039.jpg,"CELTIC, Central Europe. Vindelici. Mid 1st century BC. 1/4 Quinar (Silver, 8 mm, 0.35 g). Celticized male head with long and wildly waving hair to right. Rev. Cross with quarters containing Î› - CO - Î› - [C]O",vind_manching_duehren,True,
coinarchives,1978190,https://media.coinarchives.com/9b13716bf4c08c4ed9e9fec49f654454/img/kunker/366/image06341.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 2./1. Jahrhundert v. Chr.",vind_manching_duehren,True,
coinarchives,1978191,https://media.coinarchives.com/1d167cc948f070b690364c88ad432d94/img/kunker/366/image06342.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 2./1. Jahrhundert v. Chr.",vind_manching_duehren,True,
coinarchives,1978192,https://media.coinarchives.com/0f316642f9acd4d3eae4874c2c3d1c4d/img/kunker/366/image06343.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 2./1. Jahrhundert v. Chr.",vind_manching_duehren,True,
coinarchives,1978193,https://media.coinarchives.com/7806f9c1f5640eff08e3dc9d9472dbb0/img/kunker/366/image06344.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 2./1. Jahrhundert v. Chr.",vind_manching_duehren,True,
coinarchives,2233924,https://media.coinarchives.com/b6facdc45ac2d159df49764bc2e094cd/img/kunker/e78/image05014.jpg,"CELTIC COINS GERMANIA VINDELIKER. AR-Quinar, 2./1. Jahrhundert v. Chr.",vind_manching_duehren,True,
acsearch,manual_107,https://media.acsearch.info/archive/87/2598/2683331.m.jpg,"AR Kleinsilber Typ mit Kreuz 0.51g (unediert, zwei ""S"" Haare, Lot 53)",vind_manching_duehren,True,
search_angela,manual_370,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/00100/01947q00.jpg,"VINDELIKER.Kleinsilber, Typ Pollanten, letztes Drittel 2. Jahrhundert v. Chr.; VINDELIKER. Kleinsilber, Typ Pollanten, letztes Drittel 2. Jahrhundert v. Chr.; 0,42 g Kopf (schmale Form) l., Henkelohr//Pferd r. Diller: Lagerliste 9, vergl. 110 (mit Verweis auf Kellner 978, Kellner Pollanten 15 = PoL 26); M. Nick II, Taf. 4, 12 und I, S. 55;  Slg. Flesche -, vergl. Text S. 114; Slg. Schörghuber -.",vind_regional_pollanten,True,
search_angela,manual_371,https://www.bavarikon.de/object/bav:SMM-OBJ-0000000000334844,Kleinsilbermünze (Typ Pollanten) | bavarikon,vind_regional_pollanten,True,
search_angela,manual_372,https://www.numismatikforum.de/viewtopic.php?t=29849,Kleinsilber- Pollanten ? - Numismatikforum,vind_regional_pollanten,True,
occ,4831,,Pollanten,vind_regional_pollanten,False,
occ,4769,,Pollanten,vind_regional_pollanten,False,
occ,4766,,Pollanten,vind_regional_pollanten,False,
occ,4767,,Pollanten,vind_regional_pollanten,False,
occ,4768,,Pollanten,vind_regional_pollanten,False,
occ,4774,,Pollanten,vind_regional_pollanten,False,
occ,4828,,Pollanten,vind_regional_pollanten,False,
occ,4837,,Pollanten,vind_regional_pollanten,False,
occ,5346,,Pollanten,vind_regional_pollanten,False,
occ,5501,,Pollanten,vind_regional_pollanten,False,
occ,5511,,Pollanten,vind_regional_pollanten,False,
occ,5581,,Pollanten,vind_regional_pollanten,False,
occ,5582,,Pollanten,vind_regional_pollanten,False,
occ,5637,,Pollanten,vind_regional_pollanten,False,
numismatik_cafe,NumCafe-7,NumCafe-7.jpg,Pollanten,vind_regional_pollanten,False,
NumisBids,manual_087,https://media.numisbids.com/sales/hosted/gorny/286/image04067.jpg,AR Kleinsilber Typ Pollanten 0.37g (Kellner 980 Lot 4067),vind_regional_pollanten,True,
coinarchives,615184,https://media.coinarchives.com/6c9cd957c6d0a32c444b09401f0d63fa/img/pecunem/010/image00015.jpg,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 15",vind_regional_pollanten,True,
coinarchives,1361020,https://media.coinarchives.com/11b946bbc72f71edf678894e97942f5e/img/kunker/312/image01947.jpg,"Fritz Rudolf Künker GmbH & Co. KG - Auction 312, Lot 1947",vind_regional_pollanten,True,
acsearch,manual_325,https://media.acsearch.info/archive/87/2598/2683333.m.jpg,"Vindeliker Kleinsilber Typ Pollanten, schmaler Kopf, Henkelohr, Rv. Pferd mit Schlange (selten!), 0.36g, Jacquier 40/55",vind_regional_pollanten,True,
coinarchives,59089,https://media.coinarchives.com/0b71df457c4a03d8629dfdbc5ebce183/img/gorny/126/image01031.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1031",xtrash,True,
coinarchives,59090,https://media.coinarchives.com/8456b330fcf29fd9654d982a396ba6f0/img/gorny/126/image01032.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1032",xtrash,True,
coinarchives,59091,https://media.coinarchives.com/33e95eb2ea32b6ff23926f02346ade36/img/gorny/126/image01033.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1033",xtrash,True,
coinarchives,1241126,https://media.coinarchives.com/9e026d6720af6695d3e792f9d3200d84/img/muenzzentrum/175/image00035.jpg,"Münzzentrum Rheinland - Auction 175, Lot 35",xtrash,True,
numismatik_cafe,NumCafe-27,NumCafe-27.jpg,Stachelhaar links,xtrash,False,
numismatik_cafe,NumCafe-28,NumCafe-28.jpg,Stachelhaar links,xtrash,False,
numismatik_cafe,NumCafe-29,NumCafe-29.jpg,Stachelhaar links,xtrash,False,
numismatik_cafe,NumCafe-30,NumCafe-30.jpg,Stachelhaar links,xtrash,False,
numismatik_cafe,NumCafe-34,NumCafe-34.jpg,Stachelhaar a,xtrash,False,
numismatik_cafe,NumCafe-36,NumCafe-36.jpg,Pferd mit zurückgewandtem Kopf,xtrash,False,
numismatik_cafe,NumCafe-37,NumCafe-37.jpg,Kleinsilber mit beißendem Tierkopf,xtrash,False,
coinarchives,15291,https://media.coinarchives.com/c73bd79296bbc9bb14a482664667c161/img/gorny/108/image01007.jpg,"KELTEN DEUTSCHLAND No.: 1007 Schätzpreis-Estimation: DM 250,- Vindeliker Kleinsilber, (0,44 g.), nach 100 v.Chr. Typ Manching (Var.) Vs.: Kopf mit gewellten Haaren, spitzer Nase und Lippenpunkten n. l., darunter Torques. Rs.: N. l. springendes Pferd. Kellner 986. R! Dunkle Tönung, vz ca. â‚¬ 128,- Seltene Variante ohne Sporn! ...",xtrash,True,
coinarchives,34140,https://media.coinarchives.com/47e699fdebb9e4c488e3b84bbedb98ba/img/gorny/117/image00013.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 117, Lot 13",xtrash,True,
coinarchives,59088,https://media.coinarchives.com/db3af2babe5bfab9fb3f114db68fa9d7/img/gorny/126/image01030.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1030",xtrash,True,
coinarchives,149769,https://media.coinarchives.com/b6d154fcded0331bab8f8dcc2aad9f57/img/lanz/128/image00013.jpg,"KELTISCHE MueNZEN GERMANIEN VINDELIKER No.: 13 Schätzpreis-Estimate: EUR 125.- d=10 mm Kleinsilber, Sondertyp Manching. Stilisierter Kopf mit Winkelnase, Punktauge und -lippen links, ueber den gescheitelten Haaren Punkt. Rs: Stilisiertes Pferd nach links laufend. Vgl. Kellner 759. 0,44g. St. 10. Sehr selten. Getönt, sehr schön/vorzueglich. ...",xtrash,True,
coinarchives,156803,https://media.coinarchives.com/3c894d3ba9a2968633a30d7898f32f2f/img/gorny/152/image01009.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 152, Lot 1009",xtrash,True,
coinarchives,586056,https://media.coinarchives.com/b6f43a00d170c7e5505f2e0440432710/img/hirsch/289/image00015.jpg,"KELTEN, SÃœDDEUTSCHLAND Kleine Silbermuenze. Kleinsilber Typ mit Stachelhaaren. Kopf l. mit 6 um den Scheitelpunkt gebogenen Haarsträngen. Rs: Pferd l. Kellner, Manching 756. 0.40g, vz/ss-s Estimate: 150 EUR...",xtrash,True,
coinarchives,605661,https://media.coinarchives.com/4f24857b05dd8d12742fdd30346a178c/img/gorny/216/image02031.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 216, Lot 2031",xtrash,True,
coinarchives,615181,https://media.coinarchives.com/f8f7355caaac51f52c6cf14860c8170c/img/pecunem/010/image00012.jpg,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 12",xtrash,True,
coinarchives,1007920,https://media.coinarchives.com/dba610a92c312be574f74c620b77da80/img/leu_winterthur/e1/image00054.jpg,"CELTIC, Central Europe. Vindelici. 1st century BC. 1/4 Quinar (Silver, 8 mm, 0.23 g, 3 h), Manching, 'Stachelhaar' Type. Celticized head to left, with stylized hair with pellets on end. Rev. Horse to left, mane built with pellets and a star of five pellets above. Kellner 753. A rare variety with a very disctinct rendering of the hair. Minor deposits, otherwise, good very fine. Privately purchased from Muenzzentrum Rheinland in the 1990ies. Estimate: 50 CHF...",xtrash,True,
coinarchives,1065287,https://media.coinarchives.com/61f8496d25684840229df908355632ca/img/leu_winterthur/e2/image00013.jpg,"Leu Numismatik AG - Web Auction 2, Lot 13",xtrash,True,
coinarchives,1072773,https://media.coinarchives.com/e83d3409fb32b59594828eeeeb129612/img/naumann/058/image00003.jpg,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 58, Lot 3",xtrash,True,
coinarchives,1713798,https://media.coinarchives.com/4f18f6a06d118eeec36d4b56d1072699/img/auctionesgmbh/068/image00015.jpg,"Auctiones GmbH - eAuction 68, Lot 15",xtrash,True,
coinarchives,1713799,https://media.coinarchives.com/fe5fb381a0ba098bf532c7a0ad28c142/img/auctionesgmbh/068/image00016.jpg,"Auctiones GmbH - eAuction 68, Lot 16",xtrash,True,
